X,Y
4.532,-0.983774
4.533,-0.983953
4.534,-0.984131
4.535,-0.984308
4.536,-0.984484
4.537,-0.984659
4.538,-0.984833
4.539,-0.985006
4.54,-0.985178
4.541,-0.985349
4.542,-0.985519
4.543,-0.985688
4.544,-0.985856
4.545,-0.986023
4.546,-0.986189
4.547,-0.986354
4.548,-0.986519
4.549,-0.986682
4.55,-0.986844
4.551,-0.987005
4.552,-0.987165
4.553,-0.987324
4.554,-0.987483
4.555,-0.98764
4.556,-0.987796
4.557,-0.987951
4.558,-0.988106
4.559,-0.988259
4.56,-0.988411
4.561,-0.988563
4.562,-0.988713
4.563,-0.988862
4.564,-0.989011
4.565,-0.989158
4.566,-0.989304
4.567,-0.98945
4.568,-0.989594
4.569,-0.989737
4.57,-0.98988
4.571,-0.990021
4.572,-0.990162
4.573,-0.990301
4.574,-0.99044
4.575,-0.990577
4.576,-0.990713
4.577,-0.990849
4.578,-0.990983
4.579,-0.991117
4.58,-0.991249
4.581,-0.991381
4.582,-0.991511
4.583,-0.991641
4.584,-0.991769
4.585,-0.991897
4.586,-0.992024
4.587,-0.992149
4.588,-0.992274
4.589,-0.992397
4.59,-0.99252
4.591,-0.992641
4.592,-0.992762
4.593,-0.992882
4.594,-0.993
4.595,-0.993118
4.596,-0.993234
4.597,-0.99335
4.598,-0.993465
4.599,-0.993578
4.6,-0.993691
4.601,-0.993803
4.602,-0.993913
4.603,-0.994023
4.604,-0.994132
4.605,-0.994239
4.606,-0.994346
4.607,-0.994452
4.608,-0.994556
4.609,-0.99466
4.61,-0.994763
4.611,-0.994865
4.612,-0.994965
4.613,-0.995065
4.614,-0.995164
4.615,-0.995261
4.616,-0.995358
4.617,-0.995454
4.618,-0.995549
4.619,-0.995642
4.62,-0.995735
4.621,-0.995827
4.622,-0.995918
4.623,-0.996007
4.624,-0.996096
4.625,-0.996184
4.626,-0.996271
4.627,-0.996357
4.628,-0.996441
4.629,-0.996525
4.63,-0.996608
4.631,-0.99669
4.632,-0.996771
4.633,-0.99685
4.634,-0.996929
4.635,-0.997007
4.636,-0.997084
4.637,-0.99716
4.638,-0.997234
4.639,-0.997308
4.64,-0.997381
4.641,-0.997453
4.642,-0.997524
4.643,-0.997594
4.644,-0.997662
4.645,-0.99773
4.646,-0.997797
4.647,-0.997863
4.648,-0.997928
4.649,-0.997992
4.65,-0.998054
4.651,-0.998116
4.652,-0.998177
4.653,-0.998237
4.654,-0.998296
4.655,-0.998354
4.656,-0.998411
4.657,-0.998466
4.658,-0.998521
4.659,-0.998575
4.66,-0.998628
4.661,-0.99868
4.662,-0.998731
4.663,-0.998781
4.664,-0.998829
4.665,-0.998877
4.666,-0.998924
4.667,-0.99897
4.668,-0.999015
4.669,-0.999059
4.67,-0.999102
4.671,-0.999144
4.672,-0.999184
4.673,-0.999224
4.674,-0.999263
4.675,-0.999301
4.676,-0.999338
4.677,-0.999374
4.678,-0.999409
4.679,-0.999443
4.68,-0.999476
4.681,-0.999507
4.682,-0.999538
4.683,-0.999568
4.684,-0.999597
4.685,-0.999625
4.686,-0.999652
4.687,-0.999678
4.688,-0.999703
4.689,-0.999726
4.69,-0.999749
4.691,-0.999771
4.692,-0.999792
4.693,-0.999812
4.694,-0.999831
4.695,-0.999849
4.696,-0.999866
4.697,-0.999882
4.698,-0.999896
4.699,-0.99991
4.7,-0.999923
4.701,-0.999935
4.702,-0.999946
4.703,-0.999956
4.704,-0.999965
4.705,-0.999973
4.706,-0.99998
4.707,-0.999985
4.708,-0.99999
4.709,-0.999994
4.71,-0.999997
4.711,-0.999999
4.712,-1
4.713,-1
4.714,-0.999999
4.715,-0.999997
4.716,-0.999993
4.717,-0.999989
4.718,-0.999984
4.719,-0.999978
4.72,-0.999971
4.721,-0.999963
4.722,-0.999954
4.723,-0.999944
4.724,-0.999933
4.725,-0.99992
4.726,-0.999907
4.727,-0.999893
4.728,-0.999878
4.729,-0.999862
4.73,-0.999845
4.731,-0.999827
4.732,-0.999808
4.733,-0.999788
4.734,-0.999766
4.735,-0.999744
4.736,-0.999721
4.737,-0.999697
4.738,-0.999672
4.739,-0.999646
4.74,-0.999619
4.741,-0.999591
4.742,-0.999562
4.743,-0.999532
4.744,-0.9995
4.745,-0.999468
4.746,-0.999435
4.747,-0.999401
4.748,-0.999366
4.749,-0.99933
4.75,-0.999293
4.751,-0.999255
4.752,-0.999216
4.753,-0.999175
4.754,-0.999134
4.755,-0.999092
4.756,-0.999049
4.757,-0.999005
4.758,-0.99896
4.759,-0.998914
4.76,-0.998867
4.761,-0.998819
4.762,-0.99877
4.763,-0.99872
4.764,-0.998668
4.765,-0.998616
4.766,-0.998563
4.767,-0.998509
4.768,-0.998454
4.769,-0.998398
4.77,-0.998341
4.771,-0.998283
4.772,-0.998224
4.773,-0.998164
4.774,-0.998103
4.775,-0.998041
4.776,-0.997978
4.777,-0.997913
4.778,-0.997848
4.779,-0.997782
4.78,-0.997715
4.781,-0.997647
4.782,-0.997578
4.783,-0.997508
4.784,-0.997437
4.785,-0.997365
4.786,-0.997292
4.787,-0.997218
4.788,-0.997143
4.789,-0.997067
4.79,-0.99699
4.791,-0.996912
4.792,-0.996833
4.793,-0.996753
4.794,-0.996672
4.795,-0.99659
4.796,-0.996507
4.797,-0.996423
4.798,-0.996338
4.799,-0.996252
4.8,-0.996165
4.801,-0.996077
4.802,-0.995988
4.803,-0.995898
4.804,-0.995807
4.805,-0.995715
4.806,-0.995622
4.807,-0.995528
4.808,-0.995433
4.809,-0.995337
4.81,-0.99524
4.811,-0.995142
4.812,-0.995043
4.813,-0.994943
4.814,-0.994842
4.815,-0.99474
4.816,-0.994637
4.817,-0.994533
4.818,-0.994428
4.819,-0.994322
4.82,-0.994216
4.821,-0.994108
4.822,-0.993999
4.823,-0.993889
4.824,-0.993778
4.825,-0.993666
4.826,-0.993553
4.827,-0.993439
4.828,-0.993324
4.829,-0.993209
4.83,-0.993092
4.831,-0.992974
4.832,-0.992855
4.833,-0.992735
4.834,-0.992614
4.835,-0.992493
4.836,-0.99237
4.837,-0.992246
4.838,-0.992121
4.839,-0.991996
4.84,-0.991869
4.841,-0.991741
4.842,-0.991612
4.843,-0.991482
4.844,-0.991352
4.845,-0.99122
4.846,-0.991087
4.847,-0.990954
4.848,-0.990819
4.849,-0.990683
4.85,-0.990547
4.851,-0.990409
4.852,-0.99027
4.853,-0.990131
4.854,-0.98999
4.855,-0.989848
4.856,-0.989706
4.857,-0.989562
4.858,-0.989417
4.859,-0.989272
4.86,-0.989125
4.861,-0.988978
4.862,-0.988829
4.863,-0.98868
4.864,-0.988529
4.865,-0.988378
4.866,-0.988225
4.867,-0.988072
4.868,-0.987917
4.869,-0.987762
4.87,-0.987605
4.871,-0.987448
4.872,-0.987289
4.873,-0.98713
4.874,-0.986969
4.875,-0.986808
4.876,-0.986646
4.877,-0.986482
4.878,-0.986318
4.879,-0.986152
4.88,-0.985986
4.881,-0.985819
4.882,-0.985651
4.883,-0.985481
4.884,-0.985311
4.885,-0.98514
4.886,-0.984967
4.887,-0.984794
4.888,-0.98462
4.889,-0.984445
4.89,-0.984269
4.891,-0.984091
4.892,-0.983913
4.893,-0.983734
4.894,-0.983554
4.895,-0.983373
4.896,-0.983191
4.897,-0.983008
4.898,-0.982824
4.899,-0.982639
4.9,-0.982453
4.901,-0.982266
4.902,-0.982078
4.903,-0.981889
4.904,-0.981699
4.905,-0.981508
4.906,-0.981316
4.907,-0.981123
4.908,-0.980929
4.909,-0.980734
4.91,-0.980538
4.911,-0.980342
4.912,-0.980144
4.913,-0.979945
4.914,-0.979745
4.915,-0.979545
4.916,-0.979343
4.917,-0.97914
4.918,-0.978936
4.919,-0.978732
4.92,-0.978526
4.921,-0.97832
4.922,-0.978112
4.923,-0.977903
4.924,-0.977694
4.925,-0.977483
4.926,-0.977272
4.927,-0.977059
4.928,-0.976846
4.929,-0.976631
4.93,-0.976416
4.931,-0.9762
4.932,-0.975982
4.933,-0.975764
4.934,-0.975545
4.935,-0.975324
4.936,-0.975103
4.937,-0.974881
4.938,-0.974658
4.939,-0.974433
4.94,-0.974208
4.941,-0.973982
4.942,-0.973755
4.943,-0.973527
4.944,-0.973298
4.945,-0.973068
4.946,-0.972837
4.947,-0.972605
4.948,-0.972372
4.949,-0.972138
4.95,-0.971903
4.951,-0.971667
4.952,-0.97143
4.953,-0.971193
4.954,-0.970954
4.955,-0.970714
4.956,-0.970473
4.957,-0.970232
4.958,-0.969989
4.959,-0.969745
4.96,-0.969501
4.961,-0.969255
4.962,-0.969009
4.963,-0.968761
4.964,-0.968513
4.965,-0.968263
4.966,-0.968013
4.967,-0.967761
4.968,-0.967509
4.969,-0.967256
4.97,-0.967001
4.971,-0.966746
4.972,-0.96649
4.973,-0.966233
4.974,-0.965975
4.975,-0.965715
4.976,-0.965455
4.977,-0.965194
4.978,-0.964932
4.979,-0.964669
4.98,-0.964405
4.981,-0.96414
4.982,-0.963875
4.983,-0.963608
4.984,-0.96334
4.985,-0.963071
4.986,-0.962801
4.987,-0.962531
4.988,-0.962259
4.989,-0.961986
4.99,-0.961713
4.991,-0.961438
4.992,-0.961163
4.993,-0.960886
4.994,-0.960609
4.995,-0.960331
4.996,-0.960051
4.997,-0.959771
4.998,-0.95949
4.999,-0.959207
5,-0.958924
5.001,-0.95864
5.002,-0.958355
5.003,-0.958069
5.004,-0.957782
5.005,-0.957494
5.006,-0.957205
5.007,-0.956915
5.008,-0.956624
5.009,-0.956333
5.01,-0.95604
5.011,-0.955746
5.012,-0.955451
5.013,-0.955156
5.014,-0.954859
5.015,-0.954562
5.016,-0.954263
5.017,-0.953964
5.018,-0.953663
5.019,-0.953362
5.02,-0.95306
5.021,-0.952756
5.022,-0.952452
5.023,-0.952147
5.024,-0.951841
5.025,-0.951534
5.026,-0.951226
5.027,-0.950917
5.028,-0.950607
5.029,-0.950296
5.03,-0.949984
5.031,-0.949671
5.032,-0.949358
5.033,-0.949043
5.034,-0.948727
5.035,-0.948411
5.036,-0.948093
5.037,-0.947775
5.038,-0.947455
5.039,-0.947135
5.04,-0.946814
5.041,-0.946492
5.042,-0.946168
5.043,-0.945844
5.044,-0.945519
5.045,-0.945193
5.046,-0.944866
5.047,-0.944538
5.048,-0.944209
5.049,-0.943879
5.05,-0.943549
5.051,-0.943217
5.052,-0.942884
5.053,-0.942551
5.054,-0.942216
5.055,-0.941881
5.056,-0.941544
5.057,-0.941207
5.058,-0.940869
5.059,-0.940529
5.06,-0.940189
5.061,-0.939848
5.062,-0.939506
5.063,-0.939163
5.064,-0.938819
5.065,-0.938474
5.066,-0.938128
5.067,-0.937782
5.068,-0.937434
5.069,-0.937085
5.07,-0.936736
5.071,-0.936385
5.072,-0.936034
5.073,-0.935681
5.074,-0.935328
5.075,-0.934974
5.076,-0.934619
5.077,-0.934263
5.078,-0.933905
5.079,-0.933547
5.08,-0.933189
5.081,-0.932829
5.082,-0.932468
5.083,-0.932106
5.084,-0.931744
5.085,-0.93138
5.086,-0.931015
5.087,-0.93065
5.088,-0.930284
5.089,-0.929916
5.09,-0.929548
5.091,-0.929179
5.092,-0.928809
5.093,-0.928438
5.094,-0.928066
5.095,-0.927693
5.096,-0.927319
5.097,-0.926944
5.098,-0.926569
5.099,-0.926192
5.1,-0.925815
5.101,-0.925436
5.102,-0.925057
5.103,-0.924677
5.104,-0.924295
5.105,-0.923913
5.106,-0.92353
5.107,-0.923146
5.108,-0.922761
5.109,-0.922375
5.11,-0.921989
5.111,-0.921601
5.112,-0.921212
5.113,-0.920823
5.114,-0.920432
5.115,-0.920041
5.116,-0.919649
5.117,-0.919256
5.118,-0.918861
5.119,-0.918466
5.12,-0.91807
5.121,-0.917674
5.122,-0.917276
5.123,-0.916877
5.124,-0.916477
5.125,-0.916077
5.126,-0.915675
5.127,-0.915273
5.128,-0.91487
5.129,-0.914466
5.13,-0.91406
5.131,-0.913654
5.132,-0.913247
5.133,-0.91284
5.134,-0.912431
5.135,-0.912021
5.136,-0.911611
5.137,-0.911199
5.138,-0.910787
5.139,-0.910373
5.14,-0.909959
5.141,-0.909544
5.142,-0.909128
5.143,-0.908711
5.144,-0.908293
5.145,-0.907874
5.146,-0.907454
5.147,-0.907034
5.148,-0.906612
5.149,-0.90619
5.15,-0.905767
5.151,-0.905342
5.152,-0.904917
5.153,-0.904491
5.154,-0.904064
5.155,-0.903636
5.156,-0.903208
5.157,-0.902778
5.158,-0.902347
5.159,-0.901916
5.16,-0.901484
5.161,-0.90105
5.162,-0.900616
5.163,-0.900181
5.164,-0.899745
5.165,-0.899308
5.166,-0.898871
5.167,-0.898432
5.168,-0.897992
5.169,-0.897552
5.17,-0.897111
5.171,-0.896668
5.172,-0.896225
5.173,-0.895781
5.174,-0.895336
5.175,-0.89489
5.176,-0.894444
5.177,-0.893996
5.178,-0.893547
5.179,-0.893098
5.18,-0.892648
5.181,-0.892196
5.182,-0.891744
5.183,-0.891291
5.184,-0.890838
5.185,-0.890383
5.186,-0.889927
5.187,-0.889471
5.188,-0.889013
5.189,-0.888555
5.19,-0.888096
5.191,-0.887635
5.192,-0.887174
5.193,-0.886713
5.194,-0.88625
5.195,-0.885786
5.196,-0.885322
5.197,-0.884856
5.198,-0.88439
5.199,-0.883923
5.2,-0.883455
5.201,-0.882986
5.202,-0.882516
5.203,-0.882045
5.204,-0.881574
5.205,-0.881101
5.206,-0.880628
5.207,-0.880153
5.208,-0.879678
5.209,-0.879202
5.21,-0.878725
5.211,-0.878248
5.212,-0.877769
5.213,-0.877289
5.214,-0.876809
5.215,-0.876328
5.216,-0.875846
5.217,-0.875363
5.218,-0.874879
5.219,-0.874394
5.22,-0.873908
5.221,-0.873422
5.222,-0.872934
5.223,-0.872446
5.224,-0.871957
5.225,-0.871467
5.226,-0.870976
5.227,-0.870484
5.228,-0.869992
5.229,-0.869498
5.23,-0.869004
5.231,-0.868508
5.232,-0.868012
5.233,-0.867515
5.234,-0.867018
5.235,-0.866519
5.236,-0.866019
5.237,-0.865519
5.238,-0.865018
5.239,-0.864515
5.24,-0.864012
5.241,-0.863508
5.242,-0.863004
5.243,-0.862498
5.244,-0.861992
5.245,-0.861484
5.246,-0.860976
5.247,-0.860467
5.248,-0.859957
5.249,-0.859446
5.25,-0.858934
5.251,-0.858422
5.252,-0.857909
5.253,-0.857394
5.254,-0.856879
5.255,-0.856363
5.256,-0.855847
5.257,-0.855329
5.258,-0.85481
5.259,-0.854291
5.26,-0.853771
5.261,-0.85325
5.262,-0.852728
5.263,-0.852205
5.264,-0.851681
5.265,-0.851157
5.266,-0.850632
5.267,-0.850105
5.268,-0.849578
5.269,-0.84905
5.27,-0.848522
5.271,-0.847992
5.272,-0.847462
5.273,-0.84693
5.274,-0.846398
5.275,-0.845865
5.276,-0.845331
5.277,-0.844797
5.278,-0.844261
5.279,-0.843725
5.28,-0.843188
5.281,-0.84265
5.282,-0.842111
5.283,-0.841571
5.284,-0.841031
5.285,-0.840489
5.286,-0.839947
5.287,-0.839404
5.288,-0.83886
5.289,-0.838315
5.29,-0.837769
5.291,-0.837223
5.292,-0.836676
5.293,-0.836128
5.294,-0.835579
5.295,-0.835029
5.296,-0.834478
5.297,-0.833927
5.298,-0.833375
5.299,-0.832821
5.3,-0.832267
5.301,-0.831713
5.302,-0.831157
5.303,-0.830601
5.304,-0.830043
5.305,-0.829485
5.306,-0.828926
5.307,-0.828366
5.308,-0.827806
5.309,-0.827244
5.31,-0.826682
5.311,-0.826119
5.312,-0.825555
5.313,-0.82499
5.314,-0.824425
5.315,-0.823859
5.316,-0.823291
5.317,-0.822723
5.318,-0.822154
5.319,-0.821585
5.32,-0.821014
5.321,-0.820443
5.322,-0.819871
5.323,-0.819298
5.324,-0.818724
5.325,-0.818149
5.326,-0.817574
5.327,-0.816998
5.328,-0.816421
5.329,-0.815843
5.33,-0.815264
5.331,-0.814685
5.332,-0.814104
5.333,-0.813523
5.334,-0.812941
5.335,-0.812359
5.336,-0.811775
5.337,-0.811191
5.338,-0.810605
5.339,-0.810019
5.34,-0.809433
5.341,-0.808845
5.342,-0.808257
5.343,-0.807667
5.344,-0.807077
5.345,-0.806486
5.346,-0.805895
5.347,-0.805302
5.348,-0.804709
5.349,-0.804115
5.35,-0.80352
5.351,-0.802924
5.352,-0.802328
5.353,-0.801731
5.354,-0.801133
5.355,-0.800534
5.356,-0.799934
5.357,-0.799334
5.358,-0.798732
5.359,-0.79813
5.36,-0.797527
5.361,-0.796924
5.362,-0.796319
5.363,-0.795714
5.364,-0.795108
5.365,-0.794501
5.366,-0.793893
5.367,-0.793285
5.368,-0.792676
5.369,-0.792066
5.37,-0.791455
5.371,-0.790843
5.372,-0.790231
5.373,-0.789617
5.374,-0.789003
5.375,-0.788389
5.376,-0.787773
5.377,-0.787157
5.378,-0.78654
5.379,-0.785922
5.38,-0.785303
5.381,-0.784683
5.382,-0.784063
5.383,-0.783442
5.384,-0.78282
5.385,-0.782198
5.386,-0.781574
5.387,-0.78095
5.388,-0.780325
5.389,-0.779699
5.39,-0.779073
5.391,-0.778445
5.392,-0.777817
5.393,-0.777188
5.394,-0.776559
5.395,-0.775928
5.396,-0.775297
5.397,-0.774665
5.398,-0.774032
5.399,-0.773399
5.4,-0.772764
5.401,-0.772129
5.402,-0.771494
5.403,-0.770857
5.404,-0.77022
5.405,-0.769581
5.406,-0.768942
5.407,-0.768303
5.408,-0.767662
5.409,-0.767021
5.41,-0.766379
5.411,-0.765736
5.412,-0.765093
5.413,-0.764448
5.414,-0.763803
5.415,-0.763158
5.416,-0.762511
5.417,-0.761864
5.418,-0.761215
5.419,-0.760567
5.42,-0.759917
5.421,-0.759267
5.422,-0.758615
5.423,-0.757963
5.424,-0.757311
5.425,-0.756657
5.426,-0.756003
5.427,-0.755348
5.428,-0.754693
5.429,-0.754036
5.43,-0.753379
5.431,-0.752721
5.432,-0.752062
5.433,-0.751403
5.434,-0.750742
5.435,-0.750082
5.436,-0.74942
5.437,-0.748757
5.438,-0.748094
5.439,-0.74743
5.44,-0.746765
5.441,-0.7461
5.442,-0.745434
5.443,-0.744767
5.444,-0.744099
5.445,-0.743431
5.446,-0.742761
5.447,-0.742092
5.448,-0.741421
5.449,-0.740749
5.45,-0.740077
5.451,-0.739404
5.452,-0.738731
5.453,-0.738056
5.454,-0.737381
5.455,-0.736705
5.456,-0.736029
5.457,-0.735352
5.458,-0.734674
5.459,-0.733995
5.46,-0.733315
5.461,-0.732635
5.462,-0.731954
5.463,-0.731272
5.464,-0.73059
5.465,-0.729907
5.466,-0.729223
5.467,-0.728538
5.468,-0.727853
5.469,-0.727167
5.47,-0.72648
5.471,-0.725792
5.472,-0.725104
5.473,-0.724415
5.474,-0.723725
5.475,-0.723035
5.476,-0.722344
5.477,-0.721652
5.478,-0.720959
5.479,-0.720266
5.48,-0.719572
5.481,-0.718877
5.482,-0.718181
5.483,-0.717485
5.484,-0.716788
5.485,-0.716091
5.486,-0.715392
5.487,-0.714693
5.488,-0.713993
5.489,-0.713293
5.49,-0.712592
5.491,-0.71189
5.492,-0.711187
5.493,-0.710484
5.494,-0.70978
5.495,-0.709075
5.496,-0.708369
5.497,-0.707663
5.498,-0.706956
5.499,-0.706249
5.5,-0.70554
5.501,-0.704831
5.502,-0.704122
5.503,-0.703411
5.504,-0.7027
5.505,-0.701988
5.506,-0.701276
5.507,-0.700562
5.508,-0.699848
5.509,-0.699134
5.51,-0.698418
5.511,-0.697702
5.512,-0.696986
5.513,-0.696268
5.514,-0.69555
5.515,-0.694831
5.516,-0.694112
5.517,-0.693392
5.518,-0.692671
5.519,-0.691949
5.52,-0.691227
5.521,-0.690504
5.522,-0.68978
5.523,-0.689056
5.524,-0.688331
5.525,-0.687605
5.526,-0.686879
5.527,-0.686151
5.528,-0.685424
5.529,-0.684695
5.53,-0.683966
5.531,-0.683236
5.532,-0.682506
5.533,-0.681774
5.534,-0.681042
5.535,-0.68031
5.536,-0.679577
5.537,-0.678843
5.538,-0.678108
5.539,-0.677373
5.54,-0.676637
5.541,-0.6759
5.542,-0.675163
5.543,-0.674425
5.544,-0.673686
5.545,-0.672947
5.546,-0.672207
5.547,-0.671466
5.548,-0.670725
5.549,-0.669983
5.55,-0.66924
5.551,-0.668496
5.552,-0.667752
5.553,-0.667008
5.554,-0.666262
5.555,-0.665516
5.556,-0.66477
5.557,-0.664022
5.558,-0.663274
5.559,-0.662525
5.56,-0.661776
5.561,-0.661026
5.562,-0.660275
5.563,-0.659524
5.564,-0.658772
5.565,-0.658019
5.566,-0.657266
5.567,-0.656512
5.568,-0.655757
5.569,-0.655002
5.57,-0.654246
5.571,-0.653489
5.572,-0.652732
5.573,-0.651974
5.574,-0.651216
5.575,-0.650457
5.576,-0.649697
5.577,-0.648936
5.578,-0.648175
5.579,-0.647413
5.58,-0.646651
5.581,-0.645888
5.582,-0.645124
5.583,-0.644359
5.584,-0.643594
5.585,-0.642829
5.586,-0.642062
5.587,-0.641295
5.588,-0.640528
5.589,-0.639759
5.59,-0.638991
5.591,-0.638221
5.592,-0.637451
5.593,-0.63668
5.594,-0.635909
5.595,-0.635137
5.596,-0.634364
5.597,-0.63359
5.598,-0.632817
5.599,-0.632042
5.6,-0.631267
5.601,-0.630491
5.602,-0.629714
5.603,-0.628937
5.604,-0.628159
5.605,-0.627381
5.606,-0.626602
5.607,-0.625822
5.608,-0.625042
5.609,-0.624261
5.61,-0.62348
5.611,-0.622697
5.612,-0.621915
5.613,-0.621131
5.614,-0.620347
5.615,-0.619563
5.616,-0.618777
5.617,-0.617991
5.618,-0.617205
5.619,-0.616418
5.62,-0.61563
5.621,-0.614842
5.622,-0.614053
5.623,-0.613263
5.624,-0.612473
5.625,-0.611682
5.626,-0.610891
5.627,-0.610099
5.628,-0.609306
5.629,-0.608513
5.63,-0.607719
5.631,-0.606925
5.632,-0.60613
5.633,-0.605334
5.634,-0.604538
5.635,-0.603741
5.636,-0.602943
5.637,-0.602145
5.638,-0.601347
5.639,-0.600547
5.64,-0.599747
5.641,-0.598947
5.642,-0.598146
5.643,-0.597344
5.644,-0.596542
5.645,-0.595739
5.646,-0.594935
5.647,-0.594131
5.648,-0.593327
5.649,-0.592521
5.65,-0.591716
5.651,-0.590909
5.652,-0.590102
5.653,-0.589294
5.654,-0.588486
5.655,-0.587677
5.656,-0.586868
5.657,-0.586058
5.658,-0.585248
5.659,-0.584436
5.66,-0.583625
5.661,-0.582812
5.662,-0.581999
5.663,-0.581186
5.664,-0.580372
5.665,-0.579557
5.666,-0.578742
5.667,-0.577926
5.668,-0.57711
5.669,-0.576293
5.67,-0.575475
5.671,-0.574657
5.672,-0.573839
5.673,-0.573019
5.674,-0.5722
5.675,-0.571379
5.676,-0.570558
5.677,-0.569737
5.678,-0.568914
5.679,-0.568092
5.68,-0.567269
5.681,-0.566445
5.682,-0.56562
5.683,-0.564795
5.684,-0.56397
5.685,-0.563144
5.686,-0.562317
5.687,-0.56149
5.688,-0.560662
5.689,-0.559834
5.69,-0.559005
5.691,-0.558176
5.692,-0.557346
5.693,-0.556515
5.694,-0.555684
5.695,-0.554852
5.696,-0.55402
5.697,-0.553187
5.698,-0.552354
5.699,-0.55152
5.7,-0.550686
5.701,-0.549851
5.702,-0.549015
5.703,-0.548179
5.704,-0.547342
5.705,-0.546505
5.706,-0.545667
5.707,-0.544829
5.708,-0.54399
5.709,-0.543151
5.71,-0.542311
5.711,-0.541471
5.712,-0.54063
5.713,-0.539788
5.714,-0.538946
5.715,-0.538103
5.716,-0.53726
5.717,-0.536417
5.718,-0.535572
5.719,-0.534728
5.72,-0.533882
5.721,-0.533036
5.722,-0.53219
5.723,-0.531343
5.724,-0.530496
5.725,-0.529648
5.726,-0.528799
5.727,-0.52795
5.728,-0.527101
5.729,-0.526251
5.73,-0.5254
5.731,-0.524549
5.732,-0.523697
5.733,-0.522845
5.734,-0.521993
5.735,-0.521139
5.736,-0.520286
5.737,-0.519431
5.738,-0.518577
5.739,-0.517721
5.74,-0.516865
5.741,-0.516009
5.742,-0.515152
5.743,-0.514295
5.744,-0.513437
5.745,-0.512579
5.746,-0.51172
5.747,-0.51086
5.748,-0.51
5.749,-0.50914
5.75,-0.508279
5.751,-0.507418
5.752,-0.506556
5.753,-0.505693
5.754,-0.50483
5.755,-0.503967
5.756,-0.503103
5.757,-0.502238
5.758,-0.501373
5.759,-0.500508
5.76,-0.499642
5.761,-0.498775
5.762,-0.497908
5.763,-0.497041
5.764,-0.496173
5.765,-0.495304
5.766,-0.494436
5.767,-0.493566
5.768,-0.492696
5.769,-0.491826
5.77,-0.490955
5.771,-0.490083
5.772,-0.489211
5.773,-0.488339
5.774,-0.487466
5.775,-0.486593
5.776,-0.485719
5.777,-0.484844
5.778,-0.48397
5.779,-0.483094
5.78,-0.482218
5.781,-0.481342
5.782,-0.480465
5.783,-0.479588
5.784,-0.47871
5.785,-0.477832
5.786,-0.476954
5.787,-0.476074
5.788,-0.475195
5.789,-0.474315
5.79,-0.473434
5.791,-0.472553
5.792,-0.471671
5.793,-0.470789
5.794,-0.469907
5.795,-0.469024
5.796,-0.468141
5.797,-0.467257
5.798,-0.466372
5.799,-0.465487
5.8,-0.464602
5.801,-0.463716
5.802,-0.46283
5.803,-0.461944
5.804,-0.461056
5.805,-0.460169
5.806,-0.459281
5.807,-0.458392
5.808,-0.457503
5.809,-0.456614
5.81,-0.455724
5.811,-0.454834
5.812,-0.453943
5.813,-0.453051
5.814,-0.45216
5.815,-0.451268
5.816,-0.450375
5.817,-0.449482
5.818,-0.448588
5.819,-0.447694
5.82,-0.4468
5.821,-0.445905
5.822,-0.44501
5.823,-0.444114
5.824,-0.443218
5.825,-0.442321
5.826,-0.441424
5.827,-0.440527
5.828,-0.439629
5.829,-0.43873
5.83,-0.437832
5.831,-0.436932
5.832,-0.436033
5.833,-0.435132
5.834,-0.434232
5.835,-0.433331
5.836,-0.432429
5.837,-0.431527
5.838,-0.430625
5.839,-0.429722
5.84,-0.428819
5.841,-0.427916
5.842,-0.427012
5.843,-0.426107
5.844,-0.425202
5.845,-0.424297
5.846,-0.423391
5.847,-0.422485
5.848,-0.421578
5.849,-0.420671
5.85,-0.419764
5.851,-0.418856
5.852,-0.417948
5.853,-0.417039
5.854,-0.41613
5.855,-0.415221
5.856,-0.414311
5.857,-0.4134
5.858,-0.41249
5.859,-0.411578
5.86,-0.410667
5.861,-0.409755
5.862,-0.408842
5.863,-0.40793
5.864,-0.407016
5.865,-0.406103
5.866,-0.405189
5.867,-0.404274
5.868,-0.40336
5.869,-0.402444
5.87,-0.401529
5.871,-0.400613
5.872,-0.399696
5.873,-0.398779
5.874,-0.397862
5.875,-0.396944
5.876,-0.396026
5.877,-0.395108
5.878,-0.394189
5.879,-0.39327
5.88,-0.39235
5.881,-0.39143
5.882,-0.39051
5.883,-0.389589
5.884,-0.388668
5.885,-0.387746
5.886,-0.386824
5.887,-0.385902
5.888,-0.384979
5.889,-0.384056
5.89,-0.383133
5.891,-0.382209
5.892,-0.381284
5.893,-0.38036
5.894,-0.379435
5.895,-0.378509
5.896,-0.377584
5.897,-0.376657
5.898,-0.375731
5.899,-0.374804
5.9,-0.373877
5.901,-0.372949
5.902,-0.372021
5.903,-0.371093
5.904,-0.370164
5.905,-0.369235
5.906,-0.368305
5.907,-0.367375
5.908,-0.366445
5.909,-0.365514
5.91,-0.364583
5.911,-0.363652
5.912,-0.36272
5.913,-0.361788
5.914,-0.360856
5.915,-0.359923
5.916,-0.35899
5.917,-0.358056
5.918,-0.357122
5.919,-0.356188
5.92,-0.355254
5.921,-0.354319
5.922,-0.353383
5.923,-0.352448
5.924,-0.351512
5.925,-0.350575
5.926,-0.349639
5.927,-0.348702
5.928,-0.347764
5.929,-0.346826
5.93,-0.345888
5.931,-0.34495
